PLAYER_NAME,TEAM,RIVAL,GAME_DATE,MATCHUP,WL,MIN,PTS,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,REB,AST,STL,BLK,TOV,PLUS_MINUS,HOME,SEASON
Devin Booker,PHX,GSW,2024-11-15,PHX @ GSW,W,34.5,24.2,14,26,0.538,2,7,0.286,7.6,4.9,2.0,0.0,1.8,19.9,0,2024-25
Devin Booker,PHX,CHA,2024-11-18,PHX vs CHA,L,31.6,24.8,11,27,0.407,3,9,0.333,7.5,5.7,1.3,0.0,3.3,7.0,1,2024-25
Devin Booker,PHX,ATL,2024-11-21,PHX @ ATL,W,35.0,24.0,10,25,0.4,0,3,0.0,2.3,2.5,1.5,0.6,0.2,19.1,0,2024-25
Devin Booker,PHX,ATL,2024-11-24,PHX vs ATL,W,37.7,31.8,14,34,0.412,2,5,0.4,1.2,4.9,2.0,1.2,2.2,23.0,1,2024-25
Devin Booker,PHX,NYK,2024-11-27,PHX @ NYK,L,29.9,27.5,13,29,0.448,2,6,0.333,3.4,0.0,0.9,0.0,3.4,-13.5,0,2024-25
Devin Booker,PHX,TOR,2024-11-30,PHX vs TOR,W,31.4,24.8,9,24,0.375,1,4,0.25,2.4,3.9,1.2,0.6,0.9,7.7,1,2024-25
Devin Booker,PHX,CHI,2024-12-03,PHX @ CHI,L,33.0,16.2,7,17,0.412,1,3,0.333,3.2,6.9,1.1,0.1,0.6,2.5,0,2024-25
Devin Booker,PHX,TOR,2024-12-06,PHX @ TOR,L,31.2,20.4,12,22,0.545,1,6,0.167,9.8,6.0,1.8,0.0,1.1,-19.7,0,2024-25
Devin Booker,PHX,TOR,2024-12-09,PHX @ TOR,L,34.1,25.9,12,28,0.429,1,4,0.25,4.9,5.8,3.2,0.3,3.0,-2.9,0,2024-25
Devin Booker,PHX,OKC,2024-12-12,PHX @ OKC,L,29.3,26.8,15,28,0.536,3,8,0.375,7.2,4.7,0.5,0.6,1.3,-2.1,0,2024-25
Devin Booker,PHX,MEM,2024-12-15,PHX @ MEM,L,35.6,23.8,9,22,0.409,1,5,0.2,3.3,3.8,1.0,0.0,2.4,0.7,0,2024-25
Devin Booker,PHX,MIL,2024-12-18,PHX @ MIL,L,28.2,24.5,8,22,0.364,1,3,0.333,7.6,4.2,2.0,0.2,1.2,14.4,0,2024-25
Devin Booker,PHX,MIL,2024-12-21,PHX vs MIL,W,37.3,26.7,10,26,0.385,3,8,0.375,7.3,3.6,0.8,0.0,1.2,12.7,1,2024-25
Devin Booker,PHX,WAS,2024-12-24,PHX vs WAS,L,37.5,18.6,7,16,0.438,0,2,0.0,1.7,3.9,0.6,0.0,1.4,-8.4,1,2024-25
Devin Booker,PHX,MIN,2024-12-27,PHX @ MIN,L,34.7,32.2,15,31,0.484,2,7,0.286,8.2,3.5,0.9,0.0,3.1,3.3,0,2024-25
Devin Booker,PHX,OKC,2024-12-30,PHX vs OKC,L,36.6,31.0,15,29,0.517,3,9,0.333,3.7,8.3,1.1,0.6,4.4,1.8,1,2024-25
Devin Booker,PHX,ORL,2025-01-02,PHX vs ORL,L,28.3,28.2,16,29,0.552,2,8,0.25,4.5,2.6,1.9,0.4,0.0,6.5,1,2024-25
Devin Booker,PHX,CLE,2025-01-05,PHX @ CLE,W,35.2,29.2,14,29,0.483,2,8,0.25,4.4,2.3,0.0,0.1,2.4,-2.1,0,2024-25
Devin Booker,PHX,CHI,2025-01-08,PHX @ CHI,L,37.6,23.6,13,25,0.52,0,2,0.0,5.2,2.8,1.5,1.6,1.6,-0.3,0,2024-25
Devin Booker,PHX,LAL,2025-01-11,PHX vs LAL,L,36.9,28.4,16,30,0.533,1,5,0.2,7.7,3.4,1.0,0.8,3.3,4.5,1,2024-25
Devin Booker,PHX,SAC,2025-01-14,PHX @ SAC,W,30.8,25.3,14,27,0.519,0,2,0.0,1.7,4.3,0.8,0.6,0.0,-3.9,0,2024-25
Devin Booker,PHX,CHA,2025-01-17,PHX @ CHA,L,37.4,27.0,12,27,0.444,0,2,0.0,4.0,4.1,1.0,0.0,3.8,10.2,0,2024-25
Ja Morant,MEM,CHA,2024-10-22,MEM @ CHA,W,12.5,0.0,-1,1,-1.0,2,5,0.4,7.5,6.8,1.1,0.2,1.8,2.1,0,2024-25
Ja Morant,MEM,POR,2024-10-25,MEM vs POR,W,31.8,12.6,5,13,0.385,1,5,0.2,6.1,10.4,2.0,0.1,1.6,-5.8,1,2024-25
Ja Morant,MEM,IND,2024-10-28,MEM vs IND,W,32.5,20.1,10,20,0.5,1,4,0.25,11.6,9.6,1.3,1.2,3.2,-6.1,1,2024-25
Ja Morant,MEM,NOP,2024-10-31,MEM vs NOP,W,29.2,25.2,14,25,0.56,2,6,0.333,7.6,8.2,1.7,0.2,2.1,-2.8,1,2024-25
Ja Morant,MEM,OKC,2024-11-03,MEM @ OKC,W,28.5,26.2,11,25,0.44,0,3,0.0,3.2,7.2,2.3,0.5,4.3,9.6,0,2024-25
Ja Morant,MEM,NOP,2024-11-06,MEM vs NOP,L,31.8,37.0,14,36,0.389,3,7,0.429,2.8,3.2,1.9,0.7,0.4,-6.0,1,2024-25
Ja Morant,MEM,TOR,2024-11-09,MEM @ TOR,W,30.2,19.3,10,21,0.476,1,5,0.2,2.7,4.5,1.9,0.8,3.6,0.0,0,2024-25
Ja Morant,MEM,PHX,2024-11-12,MEM @ PHX,W,32.2,27.3,12,28,0.429,3,9,0.333,1.0,5.0,0.6,0.3,1.2,4.0,0,2024-25
Ja Morant,MEM,MIN,2024-11-15,MEM vs MIN,W,29.8,23.5,12,23,0.522,2,8,0.25,7.1,7.7,1.4,0.5,1.4,-19.2,1,2024-25
Ja Morant,MEM,TOR,2024-11-18,MEM @ TOR,W,28.0,47.6,24,50,0.48,3,7,0.429,10.8,9.6,0.7,0.4,2.4,-12.7,0,2024-25
Ja Morant,MEM,NOP,2024-11-21,MEM vs NOP,L,32.6,11.2,4,9,0.444,2,7,0.286,2.5,7.6,1.0,0.7,3.3,2.5,1,2024-25
Ja Morant,MEM,DEN,2024-11-24,MEM vs DEN,L,32.6,17.2,7,19,0.368,2,7,0.286,5.0,9.8,0.5,0.0,2.2,-1.6,1,2024-25
Ja Morant,MEM,GSW,2024-11-27,MEM @ GSW,W,37.1,10.8,6,11,0.545,2,6,0.333,7.6,3.6,1.9,0.0,3.2,7.4,0,2024-25
Ja Morant,MEM,DEN,2024-11-30,MEM vs DEN,L,37.7,28.0,13,27,0.481,1,4,0.25,7.5,3.6,0.6,0.0,3.8,7.5,1,2024-25
Ja Morant,MEM,PHX,2024-12-03,MEM @ PHX,W,36.8,21.6,10,21,0.476,2,5,0.4,3.2,6.7,1.8,0.3,2.0,4.3,0,2024-25
Ja Morant,MEM,DEN,2024-12-06,MEM vs DEN,L,32.7,34.5,20,36,0.556,0,3,0.0,2.8,7.1,1.2,0.5,0.0,-2.7,1,2024-25
Ja Morant,MEM,LAC,2024-12-09,MEM @ LAC,W,29.3,17.2,7,17,0.412,3,9,0.333,1.6,2.5,0.0,0.5,1.8,-4.4,0,2024-25
Ja Morant,MEM,CLE,2024-12-12,MEM vs CLE,L,30.4,38.6,21,41,0.512,2,7,0.286,4.4,9.9,1.6,0.0,2.7,-2.6,1,2024-25
Ja Morant,MEM,OKC,2024-12-15,MEM @ OKC,L,28.2,34.4,14,35,0.4,3,8,0.375,5.9,4.1,0.3,0.0,3.3,9.5,0,2024-25
Ja Morant,MEM,DEN,2024-12-18,MEM @ DEN,L,31.5,43.1,22,43,0.512,1,3,0.333,1.6,8.2,2.5,1.0,3.3,7.8,0,2024-25
Ja Morant,MEM,MIA,2024-12-21,MEM @ MIA,L,34.4,22.9,10,21,0.476,1,6,0.167,7.3,4.0,1.4,0.0,3.2,-0.3,0,2024-25
Ja Morant,MEM,LAL,2024-12-24,MEM @ LAL,W,21.4,0.9,0,1,0.0,2,9,0.222,1.3,8.7,1.5,0.0,4.3,4.3,0,2024-25
Ja Morant,MEM,NYK,2024-12-27,MEM vs NYK,W,33.6,12.2,5,12,0.417,1,5,0.2,0.9,8.7,1.4,0.7,2.4,-9.5,1,2024-25
Ja Morant,MEM,OKC,2024-12-30,MEM @ OKC,L,29.4,32.0,14,30,0.467,1,4,0.25,1.6,8.4,2.1,0.0,4.9,3.3,0,2024-25
Ja Morant,MEM,PHI,2025-01-02,MEM vs PHI,W,36.9,21.1,11,21,0.524,2,7,0.286,3.3,11.9,1.0,0.2,2.1,-2.7,1,2024-25
Ja Morant,MEM,CHI,2025-01-05,MEM vs CHI,L,32.5,36.3,18,38,0.474,2,8,0.25,2.3,7.4,1.7,0.4,1.9,18.3,1,2024-25
Ja Morant,MEM,UTA,2025-01-08,MEM vs UTA,W,35.2,15.4,8,17,0.471,1,5,0.2,7.6,7.7,1.0,0.7,1.0,13.0,1,2024-25
Ja Morant,MEM,LAC,2025-01-11,MEM @ LAC,W,30.7,11.4,4,10,0.4,0,2,0.0,7.6,3.9,2.2,0.4,1.8,-2.4,0,2024-25
Ja Morant,MEM,BOS,2025-01-14,MEM @ BOS,W,37.8,20.2,9,21,0.429,2,6,0.333,3.0,10.2,1.8,0.1,3.4,-1.3,0,2024-25
Ja Morant,MEM,ATL,2025-01-17,MEM @ ATL,W,15.4,8.6,3,7,0.429,2,8,0.25,0.0,8.7,1.3,0.2,2.0,7.3,0,2024-25
Zion Williamson,NOP,MIN,2024-10-22,NOP @ MIN,L,37.1,17.7,6,16,0.375,0,3,0.0,7.5,0.7,1.8,0.0,1.7,3.3,0,2024-25
Zion Williamson,NOP,IND,2024-10-25,NOP vs IND,L,20.8,7.2,3,7,0.429,0,2,0.0,6.0,4.4,0.5,1.4,0.8,0.9,1,2024-25
Zion Williamson,NOP,HOU,2024-10-28,NOP vs HOU,W,37.8,15.7,6,14,0.429,0,3,0.0,6.8,6.7,1.5,0.0,1.9,3.1,1,2024-25
Zion Williamson,NOP,NYK,2024-10-31,NOP @ NYK,W,34.3,30.9,19,33,0.576,0,1,0.0,3.8,2.2,1.8,1.1,3.3,-4.1,0,2024-25
Zion Williamson,NOP,OKC,2024-11-03,NOP vs OKC,W,32.6,40.5,22,39,0.564,0,0,0.0,5.8,2.3,1.7,0.2,1.1,1.6,1,2024-25
Zion Williamson,NOP,PHX,2024-11-06,NOP vs PHX,L,37.8,24.0,11,22,0.5,0,1,0.0,6.4,1.4,1.8,0.0,3.3,8.8,1,2024-25
Zion Williamson,NOP,ORL,2024-11-09,NOP @ ORL,W,24.8,5.0,2,5,0.4,0,2,0.0,2.6,2.3,0.7,0.1,0.6,-10.2,0,2024-25
Zion Williamson,NOP,PHX,2024-11-12,NOP vs PHX,W,29.5,14.6,7,14,0.5,1,3,0.333,5.4,2.8,0.5,0.0,3.3,4.6,1,2024-25
Zion Williamson,NOP,ATL,2024-11-15,NOP vs ATL,W,37.0,22.6,9,22,0.409,0,3,0.0,9.7,2.6,1.6,0.6,2.6,2.2,1,2024-25
Zion Williamson,NOP,LAL,2024-11-18,NOP vs LAL,W,28.2,11.6,5,12,0.417,0,2,0.0,5.1,3.3,1.3,0.7,0.1,16.9,1,2024-25
Zion Williamson,NOP,PHX,2024-11-21,NOP @ PHX,L,32.9,46.7,24,45,0.533,0,0,0.0,5.1,4.7,1.9,0.0,2.5,-10.9,0,2024-25
Zion Williamson,NOP,BOS,2024-11-24,NOP @ BOS,W,33.0,40.1,16,38,0.421,0,1,0.0,3.2,5.9,1.1,0.4,1.4,-1.0,0,2024-25
Zion Williamson,NOP,ORL,2024-11-27,NOP vs ORL,W,29.0,34.9,16,37,0.432,0,0,0.0,6.8,2.8,2.1,0.1,2.4,-3.3,1,2024-25
Zion Williamson,NOP,WAS,2024-11-30,NOP vs WAS,L,18.7,8.5,3,6,0.5,0,0,0.0,0.9,0.6,2.9,0.8,1.8,8.9,1,2024-25
Zion Williamson,NOP,CLE,2024-12-03,NOP vs CLE,W,17.4,9.4,3,7,0.429,0,1,0.0,2.1,0.0,1.1,0.3,2.0,-0.9,1,2024-25
Zion Williamson,NOP,WAS,2024-12-06,NOP @ WAS,W,28.4,25.5,12,25,0.48,0,3,0.0,8.1,1.0,0.4,0.0,2.5,-10.9,0,2024-25
Zion Williamson,NOP,UTA,2024-12-09,NOP @ UTA,L,17.3,5.0,1,3,0.333,0,0,0.0,7.2,3.1,1.5,0.2,3.5,-7.5,0,2024-25
Zion Williamson,NOP,ATL,2024-12-12,NOP @ ATL,L,32.9,34.4,14,33,0.424,0,0,0.0,2.4,6.9,1.2,0.8,1.8,-0.4,0,2024-25
Zion Williamson,NOP,TOR,2024-12-15,NOP vs TOR,W,36.4,17.7,8,15,0.533,1,3,0.333,2.4,4.5,0.5,0.0,3.2,-1.6,1,2024-25
Zion Williamson,NOP,DET,2024-12-18,NOP vs DET,W,35.0,29.9,16,30,0.533,0,2,0.0,6.0,2.8,1.6,0.0,3.2,-6.3,1,2024-25
Zion Williamson,NOP,NYK,2024-12-21,NOP vs NYK,W,37.2,19.8,10,19,0.526,0,0,0.0,11.3,0.0,1.0,0.1,2.7,0.4,1,2024-25
Zion Williamson,NOP,BOS,2024-12-24,NOP @ BOS,W,30.0,35.5,18,34,0.529,0,0,0.0,3.0,6.4,1.9,1.1,1.5,3.8,0,2024-25
Zion Williamson,NOP,MIA,2024-12-27,NOP @ MIA,W,32.0,23.3,10,22,0.455,0,1,0.0,3.7,1.5,0.0,0.4,1.7,-2.0,0,2024-25
Zion Williamson,NOP,DEN,2024-12-30,NOP vs DEN,W,29.5,17.6,6,16,0.375,0,1,0.0,8.8,3.0,0.9,0.3,2.3,-4.7,1,2024-25
Zion Williamson,NOP,PHX,2025-01-02,NOP @ PHX,W,24.6,0.0,0,1,0.0,0,2,0.0,5.1,8.0,0.5,0.1,1.7,0.0,0,2024-25
Zion Williamson,NOP,MEM,2025-01-05,NOP @ MEM,W,28.1,41.8,21,43,0.488,0,2,0.0,8.3,0.0,2.3,1.0,1.9,4.3,0,2024-25
Zion Williamson,NOP,TOR,2025-01-08,NOP vs TOR,W,28.5,31.6,14,32,0.438,1,3,0.333,4.7,5.5,1.1,0.4,1.6,14.0,1,2024-25
Zion Williamson,NOP,HOU,2025-01-11,NOP vs HOU,L,29.9,42.3,22,44,0.5,0,2,0.0,2.0,0.0,0.6,0.4,3.8,-6.8,1,2024-25
Zion Williamson,NOP,IND,2025-01-14,NOP vs IND,W,34.7,19.0,8,18,0.444,0,2,0.0,8.1,4.1,1.1,0.5,1.1,-2.6,1,2024-25
Zion Williamson,NOP,IND,2025-01-17,NOP @ IND,W,36.9,29.9,16,31,0.516,0,0,0.0,5.4,4.7,2.5,0.9,2.6,-2.7,0,2024-25
Trae Young,ATL,LAL,2024-10-22,ATL @ LAL,W,32.7,21.7,8,19,0.421,0,2,0.0,6.7,8.8,3.4,0.8,1.5,-3.4,0,2024-25
Trae Young,ATL,MIA,2024-10-25,ATL @ MIA,L,34.7,14.0,7,14,0.5,1,5,0.2,9.8,8.8,1.2,0.3,2.6,-4.1,0,2024-25
Trae Young,ATL,OKC,2024-10-28,ATL @ OKC,L,34.7,33.6,19,35,0.543,1,5,0.2,4.8,0.8,0.0,0.0,3.8,0.1,0,2024-25
Trae Young,ATL,MIA,2024-10-31,ATL vs MIA,L,24.0,7.6,3,7,0.429,3,8,0.375,5.7,9.3,0.9,0.4,2.2,-12.9,1,2024-25
Trae Young,ATL,BOS,2024-11-03,ATL @ BOS,W,28.9,34.4,16,32,0.5,0,2,0.0,0.0,1.8,1.2,1.0,2.3,5.8,0,2024-25
Trae Young,ATL,DET,2024-11-06,ATL @ DET,L,36.9,23.1,11,25,0.44,1,5,0.2,7.8,6.0,0.3,0.2,0.2,-10.0,0,2024-25
Trae Young,ATL,ORL,2024-11-09,ATL vs ORL,W,28.6,24.8,9,23,0.391,1,3,0.333,5.9,6.9,2.3,0.7,1.6,-0.5,1,2024-25
Trae Young,ATL,PHX,2024-11-12,ATL vs PHX,W,15.7,7.2,2,6,0.333,3,9,0.333,2.0,9.1,0.4,0.7,1.2,15.7,1,2024-25
Trae Young,ATL,MIA,2024-11-15,ATL @ MIA,W,28.6,49.1,24,51,0.471,2,7,0.286,4.9,11.7,1.1,0.2,3.7,-7.1,0,2024-25
Trae Young,ATL,PHX,2024-11-18,ATL vs PHX,W,34.5,34.3,17,35,0.486,3,9,0.333,7.5,9.3,0.2,1.1,3.0,-0.6,1,2024-25
Trae Young,ATL,OKC,2024-11-21,ATL @ OKC,L,30.8,21.1,10,23,0.435,2,7,0.286,5.9,4.3,0.0,0.3,3.6,0.6,0,2024-25
Trae Young,ATL,PHI,2024-11-24,ATL vs PHI,W,36.4,17.8,6,16,0.375,2,8,0.25,0.0,8.2,1.6,0.3,2.9,-2.2,1,2024-25
Trae Young,ATL,NYK,2024-11-27,ATL vs NYK,W,30.1,46.1,18,44,0.409,3,8,0.375,7.1,8.4,1.2,0.7,2.8,7.4,1,2024-25
Trae Young,ATL,DAL,2024-11-30,ATL vs DAL,W,30.3,40.9,23,41,0.561,1,6,0.167,2.8,7.0,1.8,1.1,2.6,3.7,1,2024-25
Trae Young,ATL,PHI,2024-12-03,ATL vs PHI,L,29.4,20.9,11,22,0.5,0,2,0.0,13.8,6.8,1.2,0.8,3.7,-4.0,1,2024-25
Trae Young,ATL,DEN,2024-12-06,ATL @ DEN,W,31.2,19.6,8,17,0.471,2,7,0.286,9.1,4.5,0.0,0.9,4.4,-16.0,0,2024-25
Trae Young,ATL,CLE,2024-12-09,ATL @ CLE,W,37.2,33.0,15,34,0.441,3,9,0.333,3.7,6.1,1.3,0.0,4.6,-5.1,0,2024-25
Trae Young,ATL,CHI,2024-12-12,ATL vs CHI,W,31.0,23.9,13,24,0.542,2,7,0.286,5.9,7.5,2.5,0.0,0.0,16.5,1,2024-25
Trae Young,ATL,HOU,2024-12-15,ATL @ HOU,W,28.9,23.0,9,21,0.429,2,7,0.286,6.8,12.2,1.5,0.0,4.7,-5.1,0,2024-25
Trae Young,ATL,PHX,2024-12-18,ATL @ PHX,L,35.7,17.2,8,18,0.444,2,7,0.286,10.4,8.3,0.5,0.3,2.9,16.5,0,2024-25
Trae Young,ATL,POR,2024-12-21,ATL vs POR,W,32.5,21.1,10,21,0.476,3,7,0.429,5.5,5.5,0.1,0.8,3.0,-7.7,1,2024-25
Trae Young,ATL,GSW,2024-12-24,ATL vs GSW,L,31.2,15.1,7,14,0.5,0,2,0.0,0.0,5.1,1.5,0.5,1.6,9.4,1,2024-25
Trae Young,ATL,ORL,2024-12-27,ATL vs ORL,W,30.5,32.9,14,34,0.412,2,6,0.333,3.4,9.7,1.2,0.6,3.1,0.1,1,2024-25
Trae Young,ATL,TOR,2024-12-30,ATL vs TOR,L,34.8,17.7,7,17,0.412,1,4,0.25,0.1,5.4,1.1,0.0,1.5,10.9,1,2024-25
Trae Young,ATL,NOP,2025-01-02,ATL @ NOP,W,36.5,16.5,7,14,0.5,1,6,0.167,0.8,5.3,0.4,0.0,2.4,-3.4,0,2024-25
Trae Young,ATL,PHX,2025-01-05,ATL vs PHX,L,30.4,23.9,13,26,0.5,1,4,0.25,4.2,10.1,0.6,0.5,1.7,-2.1,1,2024-25
Trae Young,ATL,IND,2025-01-08,ATL @ IND,L,29.6,17.7,9,19,0.474,0,2,0.0,4.5,6.6,1.9,0.6,1.8,4.6,0,2024-25
Trae Young,ATL,NOP,2025-01-11,ATL vs NOP,W,32.3,44.7,21,45,0.467,0,2,0.0,12.7,8.3,0.9,0.2,2.4,6.8,1,2024-25
Trae Young,ATL,LAL,2025-01-14,ATL vs LAL,W,33.2,53.1,30,55,0.545,0,3,0.0,9.9,10.5,1.2,0.5,1.8,-3.4,1,2024-25
Trae Young,ATL,ORL,2025-01-17,ATL @ ORL,W,31.6,23.4,12,25,0.48,1,5,0.2,9.1,5.8,0.0,1.1,1.5,-2.9,0,2024-25
Karl-Anthony Towns,NYK,DEN,2024-10-22,NYK @ DEN,L,29.0,20.2,10,20,0.5,1,3,0.333,6.0,7.4,1.0,0.8,4.4,-6.9,0,2024-25
Karl-Anthony Towns,NYK,MIN,2024-10-25,NYK vs MIN,W,32.8,24.6,10,26,0.385,1,3,0.333,8.3,5.8,3.0,0.0,3.2,-1.5,1,2024-25
Karl-Anthony Towns,NYK,NOP,2024-10-28,NYK @ NOP,W,28.9,30.2,14,32,0.438,0,1,0.0,6.5,3.0,0.5,0.5,3.0,0.2,0,2024-25
Karl-Anthony Towns,NYK,WAS,2024-10-31,NYK @ WAS,L,30.3,13.8,5,11,0.455,0,2,0.0,10.3,0.3,1.5,0.9,1.7,4.6,0,2024-25
Karl-Anthony Towns,NYK,SAS,2024-11-03,NYK vs SAS,W,31.9,11.5,4,10,0.4,0,0,0.0,7.9,1.9,1.2,0.2,3.9,1.4,1,2024-25
Karl-Anthony Towns,NYK,TOR,2024-11-06,NYK @ TOR,L,28.3,32.3,13,30,0.433,0,2,0.0,6.8,7.1,1.3,2.1,4.0,2.3,0,2024-25
Karl-Anthony Towns,NYK,MIN,2024-11-09,NYK @ MIN,W,33.3,20.3,7,18,0.389,0,2,0.0,6.3,7.3,1.7,0.7,4.0,9.8,0,2024-25
Karl-Anthony Towns,NYK,CHA,2024-11-12,NYK @ CHA,L,30.0,29.1,14,29,0.483,0,1,0.0,9.3,3.4,0.3,1.9,2.9,-8.3,0,2024-25
Karl-Anthony Towns,NYK,LAC,2024-11-15,NYK vs LAC,W,34.4,29.0,11,28,0.393,0,3,0.0,10.0,3.8,0.7,1.0,1.8,14.0,1,2024-25
Karl-Anthony Towns,NYK,MEM,2024-11-18,NYK vs MEM,W,28.0,23.0,11,21,0.524,0,1,0.0,5.0,5.9,1.9,1.0,1.2,17.4,1,2024-25
Karl-Anthony Towns,NYK,ATL,2024-11-21,NYK vs ATL,W,34.4,27.6,11,28,0.393,0,1,0.0,6.6,3.3,2.0,1.9,3.7,-0.7,1,2024-25
Karl-Anthony Towns,NYK,UTA,2024-11-24,NYK @ UTA,W,28.4,31.9,15,31,0.484,0,0,0.0,7.9,4.7,0.8,0.1,1.0,2.2,0,2024-25
Karl-Anthony Towns,NYK,DET,2024-11-27,NYK vs DET,W,37.3,20.5,8,19,0.421,0,1,0.0,6.6,7.0,0.1,1.3,3.3,-6.9,1,2024-25
Karl-Anthony Towns,NYK,DEN,2024-11-30,NYK vs DEN,L,30.1,15.4,6,15,0.4,0,0,0.0,7.1,0.5,0.9,1.3,2.2,-2.2,1,2024-25
Karl-Anthony Towns,NYK,PHX,2024-12-03,NYK @ PHX,L,28.4,28.8,14,30,0.467,0,3,0.0,14.5,2.5,1.7,0.6,5.0,-0.3,0,2024-25
Karl-Anthony Towns,NYK,ATL,2024-12-06,NYK @ ATL,W,37.3,20.8,9,19,0.474,0,3,0.0,6.8,0.4,1.3,1.5,2.5,9.2,0,2024-25
Karl-Anthony Towns,NYK,ORL,2024-12-09,NYK @ ORL,W,37.1,30.8,13,30,0.433,1,3,0.333,6.2,4.7,0.5,1.0,1.9,0.2,0,2024-25
Karl-Anthony Towns,NYK,HOU,2024-12-12,NYK vs HOU,W,28.7,25.2,13,24,0.542,1,3,0.333,9.5,9.1,0.6,1.6,2.0,15.0,1,2024-25
Karl-Anthony Towns,NYK,HOU,2024-12-15,NYK vs HOU,W,31.1,23.0,12,21,0.571,0,0,0.0,11.6,2.1,1.5,1.6,0.4,6.3,1,2024-25
Karl-Anthony Towns,NYK,CHA,2024-12-18,NYK @ CHA,W,34.1,30.3,14,31,0.452,0,2,0.0,8.5,3.2,2.3,0.7,2.3,9.1,0,2024-25
Karl-Anthony Towns,NYK,DET,2024-12-21,NYK vs DET,W,37.1,33.4,17,35,0.486,0,1,0.0,12.3,2.7,0.0,0.9,2.1,6.1,1,2024-25
Karl-Anthony Towns,NYK,OKC,2024-12-24,NYK @ OKC,L,29.6,26.8,14,26,0.538,0,0,0.0,4.6,4.9,0.7,1.4,2.7,5.4,0,2024-25
Karl-Anthony Towns,NYK,PHX,2024-12-27,NYK @ PHX,L,29.0,29.5,17,31,0.548,1,3,0.333,8.7,0.0,1.3,0.5,3.7,1.1,0,2024-25
Karl-Anthony Towns,NYK,WAS,2024-12-30,NYK vs WAS,W,34.1,24.7,14,26,0.538,0,1,0.0,8.5,3.3,0.8,1.5,1.9,12.0,1,2024-25
Karl-Anthony Towns,NYK,LAC,2025-01-02,NYK @ LAC,L,31.2,18.1,9,19,0.474,0,0,0.0,4.1,0.0,0.0,0.3,2.4,-0.5,0,2024-25
Karl-Anthony Towns,NYK,CHI,2025-01-05,NYK vs CHI,W,35.6,26.1,12,26,0.462,0,0,0.0,1.9,3.4,1.8,1.7,2.2,6.9,1,2024-25
Karl-Anthony Towns,NYK,PHI,2025-01-08,NYK vs PHI,L,29.7,22.5,11,24,0.458,0,1,0.0,11.3,5.1,1.2,1.8,0.0,4.2,1,2024-25
Karl-Anthony Towns,NYK,POR,2025-01-11,NYK @ POR,L,28.7,30.4,13,31,0.419,0,2,0.0,14.1,2.6,1.5,1.4,4.0,0.9,0,2024-25
Karl-Anthony Towns,NYK,PHI,2025-01-14,NYK @ PHI,W,29.6,28.9,16,30,0.533,0,0,0.0,8.2,4.5,1.6,0.3,1.8,11.0,0,2024-25
Karl-Anthony Towns,NYK,TOR,2025-01-17,NYK @ TOR,L,28.8,26.2,12,26,0.462,0,1,0.0,4.6,8.7,0.9,1.1,4.1,3.9,0,2024-25
Bam Adebayo,MIA,OKC,2024-10-22,MIA @ OKC,L,37.6,23.4,8,21,0.381,0,0,0.0,9.0,0.0,1.1,0.5,2.9,-10.3,0,2024-25
Bam Adebayo,MIA,NYK,2024-10-25,MIA @ NYK,W,36.3,28.7,13,27,0.481,0,0,0.0,7.1,5.3,0.5,0.3,2.6,0.4,0,2024-25
Bam Adebayo,MIA,POR,2024-10-28,MIA vs POR,L,35.0,15.2,6,15,0.4,0,1,0.0,15.5,3.2,1.0,1.7,5.0,3.2,1,2024-25
Bam Adebayo,MIA,SAC,2024-10-31,MIA vs SAC,L,29.3,19.3,9,19,0.474,0,1,0.0,7.9,7.7,1.4,0.7,3.2,-3.6,1,2024-25
Bam Adebayo,MIA,POR,2024-11-03,MIA @ POR,W,32.8,29.1,15,31,0.484,0,0,0.0,7.4,4.8,0.7,0.1,2.7,-10.7,0,2024-25
Bam Adebayo,MIA,POR,2024-11-06,MIA vs POR,L,30.5,20.5,9,18,0.5,0,1,0.0,7.1,4.7,0.4,1.6,1.8,-10.4,1,2024-25
Bam Adebayo,MIA,WAS,2024-11-09,MIA @ WAS,L,28.6,22.3,9,22,0.409,0,1,0.0,7.9,5.7,2.4,0.1,1.1,8.3,0,2024-25
Bam Adebayo,MIA,SAC,2024-11-12,MIA vs SAC,W,32.2,21.9,10,24,0.417,0,0,0.0,9.4,5.0,0.5,0.7,2.8,-4.2,1,2024-25
Bam Adebayo,MIA,MIL,2024-11-15,MIA @ MIL,W,33.3,27.9,13,29,0.448,0,2,0.0,3.5,1.6,1.7,0.9,1.0,6.0,0,2024-25
Bam Adebayo,MIA,SAS,2024-11-18,MIA vs SAS,L,28.4,19.5,10,21,0.476,1,3,0.333,8.7,5.1,0.7,1.3,2.0,6.8,1,2024-25
Bam Adebayo,MIA,OKC,2024-11-21,MIA vs OKC,L,30.9,23.8,11,24,0.458,0,0,0.0,7.0,2.9,1.3,1.1,3.6,3.7,1,2024-25
Bam Adebayo,MIA,PHI,2024-11-24,MIA vs PHI,W,31.4,22.5,10,20,0.5,0,0,0.0,6.5,6.7,0.6,0.8,2.3,-20.2,1,2024-25
Bam Adebayo,MIA,LAL,2024-11-27,MIA @ LAL,W,36.1,24.3,11,26,0.423,0,1,0.0,8.4,5.2,0.3,1.6,2.5,2.1,0,2024-25
